id,name_formal,state,gov_type,country_code,official_count,term_length,url,upcoming_election,ue_remarks,ue_url_1,special,runoff,lat,lon,next_election_display
7218,Massachusetts Treasurer,MA,STATE,US,1,4 years,https://www.masstreasury.org/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Massachusetts_Treasurer_election,_2022",f,f,42.2707016687183,-71.36659953132225,"Nov 08, 2022"
8737,Maui County Council & Mayor,HI,LOCAL,US,9,2 years,http://mauicounty.us/councilmembers/,2022-11-08 05:00:00+00:00,All,,f,f,,,
5333,Mayor of Clarksville,TN,LOCAL,US,1,4 years,https://www.cityofclarksville.com/283/Mayors-Office,2022-11-08 05:00:00+00:00,"Mayor and 1, 2, 5, 6, 7, 10\n",https://mcgtn.org/election,f,f,36.570895838216764,-87.35483919900592,"Nov 08, 2022"
2629,Mayor of Providence,RI,LOCAL,US,1,4 years,http://cityof.providenceri.com/mayor,2022-11-08 05:00:00+00:00,,,f,f,41.82325379873909,-71.42406590242012,"Nov 08, 2022"
7025,Mecklenburg Board of County Commissioners,NC,LOCAL,US,9,2 years,https://www.mecknc.gov/Pages/Home.aspx,2022-11-08 05:00:00+00:00,,,f,f,35.233257786897845,-80.81850816696178,"Nov 08, 2022"
8913,Menifee City Council,CA,LOCAL,US,5,4 years,https://www.cityofmenifee.us/89/City-Council,2022-11-08 05:00:00+00:00,,https://www.cityofmenifee.us/431/Election-and-Voter-Information,f,f,,,
6447,Menlo Park City Council,CA,LOCAL,US,5,4 years,https://www.menlopark.org/455/City-Council,2022-11-08 05:00:00+00:00,"District 1, 2, and 4",https://www.menlopark.org/744/Elections,f,f,37.45815125682509,-122.172638514238,"Nov 08, 2022"
8529,Mesa City Council,AZ,LOCAL,US,7,4 years,https://www.mesaaz.gov/government/mayor-council?locale=en,2022-11-08 05:00:00+00:00,"Districts 4, 5, 6",,f,f,33.408443891527526,-111.7627529951568,"Nov 08, 2022"
6069,Miami Gardens City Council,FL,LOCAL,US,7,4 years,https://www.miamigardens-fl.gov/269/City-Council,2022-11-08 05:00:00+00:00,"Districts 2 and 4, plus 1 at-large seat.",,f,f,25.944286065381483,-80.2438184845479,"Nov 08, 2022"
6134,Miami-Dade Board of County Commissioners & Mayor,FL,LOCAL,US,13,4 years,https://www.miamidade.gov/global/government/commission/home.page,2022-11-08 05:00:00+00:00,Even districts,,f,f,25.75834077703208,-80.3405413382894,"Nov 08, 2022"
5374,Michigan Governor & Lieutenant Governor,MI,STATE,US,1,4 years,https://www.michigan.gov/,2022-11-08 05:00:00+00:00,,,f,f,42.90919135765188,-84.21488179745796,"Nov 08, 2022"
6177,Michigan House of Representatives,MI,STATE,US,110,2 years,https://www.house.mi.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Michigan_House_of_Representatives_elections,_2022",f,f,42.90919135765188,-84.21488179745796,"Nov 08, 2022"
7684,Michigan Secretary of State,MI,STATE,US,1,4 years,https://www.michigan.gov/sos/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Michigan_Secretary_of_State_election,_2022",f,f,42.90919135765188,-84.21488179745796,"Nov 08, 2022"
8498,Michigan State Senate,MI,STATE,US,38,4 years,https://senate.michigan.gov/,2022-11-08 05:00:00+00:00,All districts.,,f,f,42.90919135765188,-84.21488179745796,"Nov 08, 2022"
6095,Midland City Council,TX,LOCAL,US,7,3 years,http://www.midlandtexas.gov/238/Mayor-City-Council,2022-11-08 05:00:00+00:00,"Districts 3 & 4, plus at-large mayoral seat.",,f,f,32.018629234701194,-102.11469487891779,"Nov 08, 2022"
7246,Minnesota Attorney General,MN,STATE,US,1,4 years,https://www.ag.state.mn.us/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Minnesota_Attorney_General_election,_2022",f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
6465,Minnesota Governor & Lieutenant Governor,MN,STATE,US,1,4 years,http://mn.gov/governor/,2022-11-08 05:00:00+00:00,,,f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
6254,Minnesota House of Representatives,MN,STATE,US,134,2 years,https://www.house.leg.state.mn.us/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Minnesota_House_of_Representatives_elections,_2022",f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
6466,Minnesota Lieutenant Governor,MN,STATE,US,1,,,2022-11-08 05:00:00+00:00,,,f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
7902,Minnesota Secretary of State,MN,STATE,US,1,4 years,https://www.sos.state.mn.us/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Minnesota_Secretary_of_State_election,_2022",f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
7277,Minnesota State Auditor,MN,STATE,US,1,4 years,https://www.osa.state.mn.us/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Minnesota_Auditor_election,_2022",f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
6360,Minnesota State Senate,MN,STATE,US,67,4 years,https://www.senate.mn/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Minnesota_State_Senate_elections,_2022",f,f,45.22577301417274,-93.5816734690406,"Nov 08, 2022"
6261,Missouri House of Representatives,MO,STATE,US,163,2 years,https://www.house.mo.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Missouri_House_of_Representatives_elections,_2022",f,f,38.421148506238424,-92.20243464460874,"Nov 08, 2022"
6647,Missouri Senate,MO,STATE,US,34,4 years,https://www.senate.mo.gov/,2022-11-08 05:00:00+00:00,All even numbered districts,,f,f,38.421148506238424,-92.20243464460874,"Nov 08, 2022"
7945,Missouri State Auditor,MO,STATE,US,1,4 years,https://auditor.mo.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Missouri_Auditor_election,_2022",f,f,38.421148506238424,-92.20243464460874,"Nov 08, 2022"
8435,Modesto City Council,CA,LOCAL,US,7,4 years,https://www.modestogov.com/659/City-Council,2022-11-08 05:00:00+00:00,,,f,f,37.651675490290266,-120.99606482119077,"Nov 08, 2022"
8876,Montana House of Representatives,MT,STATE,US,100,2 years,https://leg.mt.gov/legislator-information/,2022-11-08 05:00:00+00:00,All,,f,f,46.79826500797628,-111.2924877484961,"Nov 08, 2022"
7908,Montana Public Service Commission,MT,STATE,US,5,4 years,http://psc.mt.gov/,2022-11-08 05:00:00+00:00,Districts 1 & 5,"https://ballotpedia.org/Montana_Public_Service_Commission_election,_2022",f,f,46.79826500797628,-111.2924877484961,"Nov 08, 2022"
8407,Montana State Senate,MT,STATE,US,50,4 years,https://leg.mt.gov/,2022-11-08 05:00:00+00:00,Officials elected in 2020 will serve out term in new districts after 2022,,f,f,46.79826500797628,-111.2924877484961,"Nov 08, 2022"
7027,Montgomery County Council & Executive,MD,LOCAL,US,9,4 years,https://www.montgomerycountymd.gov/council/,2022-11-08 05:00:00+00:00,All,,f,f,39.12682931391441,-77.16866805491485,"Nov 08, 2022"
6605,Moreno Valley City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.moreno-valley.ca.us/city_council/index.shtml,2022-11-08 05:00:00+00:00,"Mayor + districts 1, 3",,f,f,33.916030843494354,-117.20763031757835,"Nov 08, 2022"
8606,Murrieta City Council,CA,LOCAL,US,5,4 years,https://www.murrietaca.gov/377/City-Council,2022-11-08 05:00:00+00:00,"Districts 1, 2, and 5",,f,f,33.572168911318876,-117.18635685612624,"Nov 08, 2022"
7912,Nebraska Auditor of Public Accounts,NE,STATE,US,1,4 years,https://auditors.nebraska.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nebraska_Auditor_election,_2022",f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
6462,Nebraska Governor & Lieutenant Governor,NE,STATE,US,1,4 years,http://www.governor.nebraska.gov/,2022-11-08 05:00:00+00:00,,,f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
7918,Nebraska Public Service Commission,NE,STATE,US,5,6 years,https://psc.nebraska.gov/,2022-11-08 05:00:00+00:00,Districts 4 & 5,"https://ballotpedia.org/Nebraska_Public_Service_Commission_election,_2022",f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
7919,Nebraska Secretary of State,NE,STATE,US,1,4 years,https://sos.nebraska.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nebraska_Secretary_of_State_election,_2022",f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
7564,Nebraska Treasurer,NE,STATE,US,1,4 years,https://treasurer.nebraska.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nebraska_Treasurer_election,_2022",f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
6527,Nebraska Unicameral Legislature,NE,STATE,US,49,4 years,https://nebraskalegislature.gov/,2022-11-08 05:00:00+00:00,"Even numbered seats\n\nRepresentatives from odd numbered districts elected in 2020 will serve 4 year terms, but their valid_to_dates were shortened to 2023-01-04 due to redistricting.",,f,f,41.2004834022387,-97.39611176996608,"Nov 08, 2022"
7924,Nevada Controller,NV,STATE,US,1,4 years,https://controller.nv.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nevada_Controller_election,_2022",f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
8384,Nevada Governor & Lieutenant Governor,NV,STATE,US,1,4 years,https://gov.nv.gov/,2022-11-08 05:00:00+00:00,,,f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
7285,Nevada Secretary of State,NV,STATE,US,1,4 years,https://www.nvsos.gov/sos,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nevada_Secretary_of_State_election,_2022",f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
6401,Nevada State Assembly,NV,STATE,US,42,2 years,https://www.leg.state.nv.us/App/Legislator/A/Assembly/Current,2022-11-08 05:00:00+00:00,,,f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
8454,Nevada State Senate,NV,STATE,US,21,4 years,https://www.leg.state.nv.us/Senate/,2022-11-08 05:00:00+00:00,"Districts 2, 8, 9, 10, 12, 13, 14, 16, 17, 20, 21","https://ballotpedia.org/Nevada_State_Senate_elections,_2020",f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
7287,Nevada State Treasurer,NV,STATE,US,1,4 years,https://www.nevadatreasurer.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Nevada_Treasurer_election,_2022",f,f,37.07203205998718,-116.12462648368005,"Nov 08, 2022"
2683,New Hampshire Governor & Lieutenant Governor,NH,STATE,US,1,2 years,http://www.governor.nh.gov/,2022-11-08 05:00:00+00:00,,,f,f,43.233382881588916,-71.48592048291336,"Nov 08, 2022"
7019,New Hampshire House of Representatives,NH,STATE,US,400,2 years,http://www.gencourt.state.nh.us/house/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/New_Hampshire_House_of_Representatives_elections,_2020",f,f,43.233382881588916,-71.48592048291336,"Nov 08, 2022"
6104,New Hampshire State Senate,NH,STATE,US,24,2 years,http://www.gencourt.state.nh.us/senate/,2022-11-08 05:00:00+00:00,,,f,f,43.233382881588916,-71.48592048291336,"Nov 08, 2022"
7575,New Mexico Attorney General,NM,STATE,US,1,4 years,https://www.nmag.gov/,2022-11-08 05:00:00+00:00,,https://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
7579,New Mexico Auditor,NM,STATE,US,1,4 years,https://www.saonm.org/,2022-11-08 05:00:00+00:00,,https://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
8373,New Mexico Governor & Lieutenant Governor,NM,STATE,US,1,4 years,https://www.governor.state.nm.us/,2022-11-08 05:00:00+00:00,,http://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
6780,New Mexico House of Representatives,NM,STATE,US,70,2 years,https://www.nmlegis.gov/,2022-11-08 05:00:00+00:00,,,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
7961,New Mexico Public Regulation Commission,NM,STATE,US,5,4 years,http://www.nmprc.state.nm.us/,2022-11-08 05:00:00+00:00,"Districts 2, 4 and 5",https://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
7965,New Mexico Secretary of State,NM,STATE,US,1,4 years,https://www.sos.state.nm.us/,2022-11-08 05:00:00+00:00,,https://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
7594,New Mexico Treasurer,NM,STATE,US,1,4 years,https://nmsto.gov/,2022-11-08 05:00:00+00:00,,https://www.sos.state.nm.us/,f,f,34.68147076439752,-106.41475950701687,"Nov 08, 2022"
8223,New York Comptroller,NY,STATE,US,1,4 years,https://www.ny.gov/agencies/office-state-comptroller,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/New_York_Comptroller_election,_2022",f,f,41.520071813582426,-74.6428268768959,"Nov 08, 2022"
8387,New York Governor & Lieutenant Governor,NY,STATE,US,1,4 years,https://www.governor.ny.gov/,2022-11-08 05:00:00+00:00,,,f,f,41.520071813582426,-74.6428268768959,"Nov 08, 2022"
8786,New York State Assembly,NY,STATE,US,150,2 years,https://nyassembly.gov/mem/,2022-11-08 05:00:00+00:00,,,f,f,41.520071813582426,-74.6428268768959,"Nov 08, 2022"
8928,New York State Senate,NY,STATE,US,63,2 years,https://www.nysenate.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/New_York_State_Senate_elections,_2020",f,f,41.520071813582426,-74.6428268768959,"Nov 08, 2022"
8829,Newport News City Council,VA,LOCAL,US,7,4 years,https://www.nnva.gov/465/Elected-Officials,2022-11-08 05:00:00+00:00,"Mayor, 1B, 2B, 3B",,f,f,37.085691357733104,-76.50602940957862,"Nov 08, 2022"
6245,North Carolina House of Representatives,NC,STATE,US,120,2 years,https://www.ncleg.gov/House,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/North_Carolina_State_Senate_elections,_2022",f,f,35.540385489256906,-79.64587524278005,"Nov 08, 2022"
9016,North Carolina Senate,NC,STATE,US,50,2 years,https://www.ncleg.gov/Senate,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/North_Carolina_State_Senate_elections,_2022",f,f,35.540385489256906,-79.64587524278005,"Nov 08, 2022"
6171,North Dakota House of Representatives,ND,STATE,US,94,4 years,https://www.legis.nd.gov/,2022-11-08 05:00:00+00:00,,https://sos.nd.gov/elections,f,f,47.352685685594544,-99.36022661804799,"Nov 08, 2022"
8364,North Dakota Public Service Commission,ND,STATE,US,3,6 years,https://www.psc.nd.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/North_Dakota_Public_Service_Commission_election,_2022",f,f,47.352685685594544,-99.36022661804799,"Nov 08, 2022"
8230,North Dakota Secretary of State,ND,STATE,US,1,4 years,https://sos.nd.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/North_Dakota_Secretary_of_State_election,_2022",f,f,47.352685685594544,-99.36022661804799,"Nov 08, 2022"
8816,North Dakota Senate,ND,STATE,US,47,4 years,https://www.legis.nd.gov/,2022-11-08 05:00:00+00:00,Odd districts.,"https://ballotpedia.org/North_Dakota_State_Senate_elections,_2022",f,f,47.352685685594544,-99.36022661804799,"Nov 08, 2022"
6600,North Las Vegas City Council,NV,LOCAL,US,5,4 years,http://www.cityofnorthlasvegas.com/departments/mayor_and_council/index.php,2022-11-08 05:00:00+00:00,Mayor and 2 City Council seats,http://www.cityofnorthlasvegas.com/departments/city_clerk/index.php,f,f,36.27879409358809,-115.11687925984612,"Nov 08, 2022"
8880,Norwalk City Council,CA,LOCAL,US,5,4 years,https://www.norwalk.org/city-hall/mayor-and-city-council-information-copy,2022-11-08 05:00:00+00:00,Two at-large seats,,f,f,33.90687891714376,-118.0829073932792,"Nov 08, 2022"
6312,Oakland City Council & Mayor,CA,LOCAL,US,8,4 years,https://www.oaklandca.gov/departments/oakland-city-council,2022-11-08 05:00:00+00:00,,,f,f,37.789391537656144,-122.22679337101133,"Nov 08, 2022"
6146,Oceanside City Council,CA,LOCAL,US,5,4 years,https://www.ci.oceanside.ca.us/gov/council/default.asp,2022-11-08 05:00:00+00:00,,https://www.ci.oceanside.ca.us/gov/clerk/elections/current_elections.asp,f,f,33.22081064326559,-117.31202127217314,"Nov 08, 2022"
6138,Odessa City Council,TX,LOCAL,US,7,4 years,https://tx-odessa.civicplus.com/670/City-Council,2022-11-08 05:00:00+00:00,"Districts 3, 4, and 5",,f,f,31.877186747450054,-102.35577162386095,"Nov 08, 2022"
7999,Ohio Auditor of State,OH,STATE,US,1,4 years,https://ohioauditor.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Ohio_Auditor_election,_2022",f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
8374,Ohio Governor & Lieutenant Governor,OH,STATE,US,1,4 years,https://governor.ohio.gov/wps/portal/gov/governor/,2022-11-08 05:00:00+00:00,,,f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
6223,Ohio House of Representatives,OH,STATE,US,99,2 years,https://ohiohouse.gov/,2022-11-08 05:00:00+00:00,All,,f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
8005,Ohio Secretary of State,OH,STATE,US,1,4 years,https://www.sos.state.oh.us/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Ohio_Secretary_of_State_election,_2022",f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
6652,Ohio Senate,OH,STATE,US,33,4 years,https://www.senate.state.oh.us/,2022-11-08 05:00:00+00:00,,,f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
8008,Ohio Treasurer,OH,STATE,US,1,4 years,https://www.tos.ohio.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Ohio_Treasurer_election,_2022",f,f,40.45000799139277,-82.77031481149976,"Nov 08, 2022"
8268,Oklahoma Commissioner of Insurance,OK,STATE,US,1,4 years,https://www.oid.ok.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Insurance_Commissioner_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8271,Oklahoma Commissioner of Labor,OK,STATE,US,1,4 years,https://www.ok.gov/Labor/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Labor_Commissioner_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8272,Oklahoma Corporation Commission,OK,STATE,US,3,6 years,https://oklahoma.gov/occ.html,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Corporation_Commission_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8380,Oklahoma Governor & Lieutenant Governor,OK,STATE,US,1,4 years,https://www.governor.ok.gov/,2022-11-08 05:00:00+00:00,,,f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8416,Oklahoma House of Representatives,OK,STATE,US,101,2 years,https://www.okhouse.gov/,2022-11-08 05:00:00+00:00,,,f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
6399,Oklahoma Senate,OK,STATE,US,48,4 years,http://www.oksenate.gov/,2022-11-08 05:00:00+00:00,even numbered seats,"https://ballotpedia.org/Oklahoma_State_Senate_elections,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8266,Oklahoma State Auditor and Inspector,OK,STATE,US,1,4 years,https://www.sai.ok.gov/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Auditor_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8267,Oklahoma Superintendent of Public Instruction,OK,STATE,US,1,4 years,https://sde.ok.gov/superintendent,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Superintendent_of_Public_Instruction_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
8265,Oklahoma Treasurer,OK,STATE,US,1,4 years,https://www.ok.gov/treasurer/,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oklahoma_Treasurer_election,_2022",f,f,35.59897522795839,-96.84438707180561,"Nov 08, 2022"
6149,Ontario City Council,CA,LOCAL,US,5,4 years,https://www.ontarioca.gov/public-officials,2022-11-08 05:00:00+00:00,,,f,f,34.039272090808936,-117.60642005653492,"Nov 08, 2022"
8527,Orange City Council,CA,LOCAL,US,7,4 years (2 years for mayor),https://www.cityoforange.org/183/City-Council,2022-11-08 05:00:00+00:00,,https://www.cityoforange.org/163/Elections,f,f,33.80302937718817,-117.8273669726195,"Nov 08, 2022"
6813,Orange County Board of Supervisors,CA,LOCAL,US,5,4 years,https://board.ocgov.com/,2022-11-08 05:00:00+00:00,"Districts 2, 4 and 5",https://www.ocvote.com/,f,f,33.73525602469423,-117.83317511358027,"Nov 08, 2022"
7848,Oregon Commissioner of Labor and Industries,OR,STATE,US,1,4 years,https://www.oregon.gov/boli/Pages/index.aspx,2022-11-08 05:00:00+00:00,,https://sos.oregon.gov/voting-elections/pages/default.aspx,f,f,44.69930416751331,-122.52041143314962,"Nov 08, 2022"
4469,Oregon Governor & Lieutenant Governor,OR,STATE,US,1,4 years,http://www.oregon.gov/gov/pages/index.aspx,2022-11-08 05:00:00+00:00,,https://sos.oregon.gov/voting-elections/pages/default.aspx,f,f,44.69930416751331,-122.52041143314962,"Nov 08, 2022"
6371,Oregon House of Representatives,OR,STATE,US,60,2 years,https://www.oregonlegislature.gov/house,2022-11-08 05:00:00+00:00,,"https://ballotpedia.org/Oregon_House_of_Representatives_elections,_2022",f,f,44.69930416751331,-122.52041143314962,"Nov 08, 2022"
6285,Oregon State Senate,OR,STATE,US,30,4 years,https://www.oregonlegislature.gov/senate,2022-11-08 05:00:00+00:00,,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Oregon,f,f,44.69930416751331,-122.52041143314962,"Nov 08, 2022"
6823,Oxnard City Council,CA,LOCAL,US,7,4 years,https://www.oxnard.org/city-department/city-council/,2022-11-08 05:00:00+00:00,,https://www.oxnard.org/city-department/city-clerk/,f,f,34.192290092248655,-119.17890778392619,"Nov 08, 2022"
6170,Palm Bay City Council,FL,LOCAL,US,5,4 years,https://www.palmbayflorida.org/government/city-departments-f-to-z/legislative/mayor-city-council,2022-11-08 05:00:00+00:00,,https://www.palmbayflorida.org/government/departments/city-council-city-clerk/city-clerk/elections,f,f,27.986069686167788,-80.66277286667467,"Nov 08, 2022"
8911,Palmdale City Council,CA,LOCAL,US,5,4 years,https://cityofpalmdale.org/304/City-Council,2022-11-08 05:00:00+00:00,"Districts 1, 2",,f,f,34.58359723615341,-118.09008139027114,"Nov 08, 2022"
4623,Pennsylvania Governor & Lieutenant Governor,PA,STATE,US,1,4 years,https://www.governor.pa.gov/,2022-11-08 05:00:00+00:00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,f,f,40.462968494344096,-77.0384599691162,"Nov 08, 2022"
6193,Pennsylvania House of Representatives,PA,STATE,US,203,2 years,https://www.house.state.pa.us/,2022-11-08 05:00:00+00:00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,f,f,40.462968494344096,-77.0384599691162,"Nov 08, 2022"
8411,Pennsylvania Senate,PA,STATE,US,50,4 years,https://www.pasen.gov/,2022-11-08 05:00:00+00:00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,f,f,40.462968494344096,-77.0384599691162,"Nov 08, 2022"
8940,Peoria City Council,AZ,LOCAL,US,7,4 years,https://www.peoriaaz.gov/government/mayor-and-city-council,2022-11-08 05:00:00+00:00,"4 seats (Acacia, Palo Verde, Pine and Mayor)",,f,f,33.67140803923977,-112.26247935030649,"Nov 08, 2022"
6914,Pomona City Council,CA,LOCAL,US,7,4 years,https://www.pomonaca.gov/government/mayor-city-council,2022-11-08 05:00:00+00:00,"Districts 2, 3, 5",,f,f,34.0576806191184,-117.7595017758855,"Nov 08, 2022"
8678,Pompano Beach City Commission,FL,LOCAL,US,6,2 years for commissioners; 4 years for mayor,https://www.pompanobeachfl.gov/government/commission,2022-11-08 05:00:00+00:00,Districts 1 through 5,,f,f,26.241088058994873,-80.12647419985574,"Nov 08, 2022"
6597,Port St. Lucie City Council,FL,LOCAL,US,5,4 years,https://www.cityofpsl.com/government/mayor-city-council,2022-11-08 05:00:00+00:00,"Districts 1, 3, and 5",,f,f,27.279548472931406,-80.38820958312706,"Nov 08, 2022"
8403,Portland City Council & Mayor,OR,LOCAL,US,4,4 years,https://www.portland.gov/government,2022-11-08 05:00:00+00:00,Positions 2 & 3,,f,f,45.53709131293508,-122.6504145376738,"Nov 08, 2022"
8739,Prince Georges County Council & Executive,MD,LOCAL,US,11,4 years,https://pgccouncil.us/27/The-Council,2022-11-08 05:00:00+00:00,,,f,f,38.88908750474584,-76.87320714810072,"Nov 08, 2022"
5328,Providence City Council,RI,LOCAL,US,15,4 years,https://council.providenceri.gov/councilors/,2022-11-08 05:00:00+00:00,,,f,f,41.82325379873909,-71.42406590242012,"Nov 08, 2022"
