id,sk,name_formal,state,gov_type,country_code,official_count,term_length,url,upcoming_election,ue_remarks,ue_url_1,special,runoff
8678,3295,Pompano Beach City Commission,FL,LOCAL,US,6,2 years for commissioners; 4 years for mayor,https://www.pompanobeachfl.gov/government/commission,2022-11-08 00:00:00+00,Districts 1 through 5,,f,f
6597,3130,Port St. Lucie City Council,FL,LOCAL,US,5,4 years,https://www.cityofpsl.com/government/mayor-city-council,2022-11-08 00:00:00+00,"Districts 1, 3, and 5",,f,f
8403,936,Portland City Council & Mayor,OR,LOCAL,US,4,4 years,https://www.portland.gov/government,2022-11-08 00:00:00+00,Positions 2 & 3,,f,f
8739,2881,Prince Georges County Council & Executive,MD,LOCAL,US,11,4 years,https://pgccouncil.us/27/The-Council,2022-11-08 00:00:00+00,,,f,f
5328,643,Providence City Council,RI,LOCAL,US,15,4 years,https://council.providenceri.gov/councilors/,2022-11-08 00:00:00+00,,,f,f
7626,577,Raleigh City Council,NC,LOCAL,US,8,2 years,https://raleighnc.gov/city-council-office,2022-11-08 00:00:00+00,All seats.,,f,f
5439,5434,Ramsey County Board of Commissioners,MN,LOCAL,US,7,4 years,https://www.ramseycounty.us/your-government/leadership/board-commissioners,2022-11-08 00:00:00+00,all districts up after redistricting,"https://ballotpedia.org/Government_of_Ramsey_County,_Minnesota",f,f
8645,3087,Reno City Council,NV,LOCAL,US,7,4 years,https://www.reno.gov/government/city-council,2022-11-08 00:00:00+00,Even districts and mayor,,f,f
8287,7393,Rhode Island General Treasurer,RI,STATE,US,1,4 years,http://www.treasury.ri.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Rhode_Island_Treasurer_election,_2022",f,f
6487,451,Rhode Island Governor & Lieutenant Governor,RI,STATE,US,1,4 years,http://www.governor.ri.gov/,2022-11-08 00:00:00+00,,,f,f
8464,840,Rhode Island House of Representatives,RI,STATE,US,75,2 years,https://www.rilegislature.gov/Pages/Default.aspx,2022-11-08 00:00:00+00,,,f,f
8289,7392,Rhode Island Secretary of State,RI,STATE,US,1,4 years,https://www.sos.ri.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Rhode_Island_Secretary_of_State_election,_2022",f,f
8432,50,Rhode Island Senate,RI,STATE,US,38,2 years,https://www.rilegislature.gov/Pages/Default.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Rhode_Island_State_Senate_elections,_2022",f,f
8425,3316,Rialto City Council,CA,LOCAL,US,5,4 years,https://ca-rialto.civicplus.com/285/City-Council-Elected-Officials,2022-11-08 00:00:00+00,Two council seats.,http://yourrialto.com/city-hall/departments/city-clerk/elections/,f,f
7024,2886,Richland County Council,SC,LOCAL,US,11,4 years,http://www.richlandonline.com/Government/CountyCouncil.aspx,2022-11-08 00:00:00+00,,http://www.richlandcountysc.gov/Government/County-Council,f,f
6318,3282,Richmond City Council,CA,LOCAL,US,7,4 years,http://www.ci.richmond.ca.us/2013/Government,2022-11-08 00:00:00+00,Mayor and 3 districts,https://www.ci.richmond.ca.us/1349/Elections,f,f
6650,3202,Rochester City Council & Mayor,MN,LOCAL,US,7,4 years,https://www.rochestermn.gov/government/city-council,2022-11-08 00:00:00+00,,https://www.rochestermn.gov/departments/city-clerk/elections,f,f
8555,3144,Salem City Council,OR,LOCAL,US,9,4 years (2 years for mayor),https://www.cityofsalem.net/city-council,2022-11-08 00:00:00+00,Mayor + even districts,,f,f
6188,3150,Salinas City Council,CA,LOCAL,US,7,4 years (2 years for mayor),https://www.cityofsalinas.org/our-government/city-council,2022-11-08 00:00:00+00,"Mayor, 2, 3, 5",,f,f
6249,1033,San Bernardino City Council,CA,LOCAL,US,7,4 years,http://www.ci.san-bernardino.ca.us/cityhall/city_council/default.asp,2022-11-08 00:00:00+00,,http://www.sbcity.org/cityhall/city_clerk/election_information.asp,f,f
6513,87,San Bernardino Mayor,CA,LOCAL,US,1,,http://www.sbcity.org/cityhall/mayor/default.asp,2022-11-08 00:00:00+00,,http://www.sbcity.org/cityhall/city_clerk/election_information.asp,f,f
8431,210,San Diego City Council & Mayor,CA,LOCAL,US,9,4 years,https://www.sandiego.gov/citycouncil/,2022-11-08 00:00:00+00,"Districts 2, 4, 6, 8",,f,f
6812,6670,San Diego County Board of Supervisors,CA,LOCAL,US,5,4 years,https://www.sandiegocounty.gov/content/sdc/general/bos.html,2022-11-08 00:00:00+00,Districts 4 and 5,https://www.sdvote.com/,f,f
8433,937,San Francisco Board of Supervisors & Mayor,CA,LOCAL,US,11,4 years,https://sfbos.org/,2022-11-08 00:00:00+00,"2, 4, 6, 8, 10",,f,f
6821,279,San Jose City Council,CA,LOCAL,US,11,4 years,https://www.sanjoseca.gov/your-government/departments/city-council,2022-11-08 00:00:00+00,"Mayor and districts 1, 3, 5, 7, 9",http://www.sanjoseca.gov/index.aspx?nid=5694,f,f
8523,3315,San Mateo City Council,CA,LOCAL,US,5,4 years,https://www.cityofsanmateo.org/55/City-Council,2022-11-08 00:00:00+00,3 at-large seats,,f,f
6816,6708,San Mateo County Board of Supervisors,CA,LOCAL,US,5,4 years,https://bos.smcgov.org/,2022-11-08 00:00:00+00,Districts 2 and 3. Runoff from the direct primary in June 2022.,https://www.smcacre.org/elections,f,f
8916,573,Santa Ana City Council,CA,LOCAL,US,7,4 years (2 years for mayor),https://www.santa-ana.org/mayor-and-city-council,2022-11-08 00:00:00+00,,,f,f
6109,3235,Santa Clara City Council,CA,LOCAL,US,7,4 years,https://www.santaclaraca.gov/our-city/government/mayor-and-council,2022-11-08 00:00:00+00,"Districts 2, 3, 7",http://santaclaraca.gov/government/santa-clara-votes,f,f
7619,6635,Santa Clara County Board of Supervisors,CA,LOCAL,US,5,4 years,https://www.sccgov.org/sites/scc/gov/Pages/Elected-Officials.aspx,2022-11-08 00:00:00+00,Districts 1 and 4,,f,f
8524,3129,Santa Clarita City Council,CA,LOCAL,US,5,4 years,https://www.santa-clarita.com/city-hall/city-council,2022-11-08 00:00:00+00,,,f,f
6165,3307,Santa Maria City Council,CA,LOCAL,US,5,4 years,https://www.cityofsantamaria.org/city-government/departments/mayor-city-council,2022-11-08 00:00:00+00,,https://www.cityofsantamaria.org/city-government/departments/city-clerk-records/elections,f,f
6091,3138,Santa Rosa City Council,CA,LOCAL,US,7,4 years (2 years for mayor),http://www.srcity.org/1322/City-Council,2022-11-08 00:00:00+00,"Districts 2, 4, 6",,f,f
6833,91,Scottsdale City Council,AZ,LOCAL,US,7,4 years,https://www.scottsdaleaz.gov/council,2022-11-08 00:00:00+00,3 at-large seats,,f,f
7678,7216,Secretary of the Commonwealth for Massachusetts,MA,STATE,US,1,4 years,https://www.sec.state.ma.us/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Massachusetts_Secretary_of_State_election,_2022",f,f
8579,3116,Shreveport City Council & Mayor,LA,LOCAL,US,7,4 years,https://www.shreveportla.gov/index.aspx?nid=201,2022-11-08 00:00:00+00,All,,f,f
6817,6714,Solano County Board of Supervisors,CA,LOCAL,US,5,4 years,https://www.solanocounty.com/depts/bos/,2022-11-08 00:00:00+00,District 3,https://www.solanocounty.com/depts/rov/,f,f
8034,7409,South Carolina Commissioner of Agriculture,SC,STATE,US,1,4 years,https://agriculture.sc.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_Agriculture_Commissioner_election,_2022",f,f
8035,7404,South Carolina Comptroller General,SC,STATE,US,1,4 years,https://cg.sc.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_Comptroller_election,_2022",f,f
4982,901,South Carolina Governor & Lieutenant Governor,SC,STATE,US,1,4 years,https://governor.sc.gov/,2022-11-08 00:00:00+00,,,f,f
6798,468,South Carolina House of Representatives,SC,STATE,US,124,2 years,https://www.scstatehouse.gov/house.php,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_House_of_Representatives_elections,_2022",f,f
8040,7403,South Carolina Secretary of State,SC,STATE,US,1,4 years,https://sos.sc.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_Secretary_of_State_election,_2022",f,f
8041,7407,South Carolina Superintendent of Education,SC,STATE,US,1,4 years,https://ed.sc.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_Superintendent_of_Education_election,_2022",f,f
8042,7406,South Carolina Treasurer,SC,STATE,US,1,4 years,https://treasurer.sc.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_Treasurer_election,_2022",f,f
8382,268,South Dakota Governor & Lieutenant Governor,SD,STATE,US,1,4 years,https://governor.sd.gov/,2022-11-08 00:00:00+00,,,f,f
6381,867,South Dakota House of Representatives,SD,STATE,US,70,2 years,https://sdlegislature.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Dakota_House_of_Representatives_elections,_2022",f,f
8045,7422,South Dakota Public Utilities Commission,SD,STATE,US,3,6 years,https://puc.sd.gov/,2022-11-08 00:00:00+00,,,f,f
8049,7414,South Dakota Secretary of State,SD,STATE,US,1,4 years,https://sdsos.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Dakota_Secretary_of_State_election,_2022",f,f
6807,964,South Dakota State Senate,SD,STATE,US,35,2 years,https://sdlegislature.gov/,2022-11-08 00:00:00+00,All,,f,f
8050,7415,South Dakota Treasurer,SD,STATE,US,1,4 years,https://sdtreasurer.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Dakota_Treasurer_election,_2022",f,f
5952,5787,Sparks City Council & Mayor,NV,LOCAL,US,5,4 years,https://cityofsparks.us/resources/government/mayor-city-council/,2022-11-08 00:00:00+00,,,f,f
6355,2845,St. Charles County Council & Executive,MO,LOCAL,US,7,4 years,http://www.sccmo.org/286/County-Council,2022-11-08 00:00:00+00,,https://www.sccmo.org/410/Election-Authority,f,f
6787,2843,St. Louis County Council & Executive,MO,LOCAL,US,7,4 years,https://stlouiscountymo.gov/,2022-11-08 00:00:00+00,"District 1, 3, 5, 7",,f,f
8672,271,Sunnyvale City Council,CA,LOCAL,US,7,4 years,https://sunnyvale.ca.gov/government/council/default.htm,2022-11-08 00:00:00+00,"Districts 1, 3, 5",https://sunnyvale.ca.gov/government/elections.htm,f,f
9018,2866,Tallahassee City Commission,FL,LOCAL,US,5,4 years,https://talgov.com/cityleadership/CityLeadership.aspx,2022-11-08 00:00:00+00,Mayor,,f,f
6148,3205,Temecula City Council,CA,LOCAL,US,5,4 years,https://temeculaca.gov/173/City-Council,2022-11-08 00:00:00+00,Odd districts,,f,f
6480,344,Tennessee Governor & Lieutenant Governor,TN,STATE,US,1,4 years,http://www.tn.gov/governor/,2022-11-08 00:00:00+00,,,f,f
8488,673,Tennessee House of Representatives,TN,STATE,US,99,2 years,https://www.capitol.tn.gov/house/,2022-11-08 00:00:00+00,,,f,f
6765,103,Tennessee State Senate,TN,STATE,US,33,4 years,https://www.capitol.tn.gov/senate/,2022-11-08 00:00:00+00,Odd districts,,f,f
8062,7443,Texas Commissioner of Agriculture,TX,STATE,US,1,4 years,https://www.texasagriculture.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Texas_Agriculture_Commissioner_election,_2022",f,f
8065,7439,Texas Comptroller of Public Accounts,TX,STATE,US,1,4 years,https://comptroller.texas.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Texas_Comptroller_election,_2022",f,f
6460,234,Texas Governor & Lieutenant Governor,TX,STATE,US,1,4 years,http://www.governor.state.tx.us/,2022-11-08 00:00:00+00,,,f,f
6217,233,Texas House of Representatives,TX,STATE,US,150,2 years,https://house.texas.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Texas_House_of_Representatives_elections,_2022",f,f
8066,7444,Texas Land Commissioner,TX,STATE,US,1,4 years,https://www.glo.texas.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Texas_Public_Lands_Commissioner_election,_2022",f,f
6222,406,The Senate of Texas,TX,STATE,US,31,4 years,https://senate.texas.gov/,2022-11-08 00:00:00+00,"All seats are up for election (see: Redistricting, 2-4-4 State, notes below)",,f,f
8397,3243,Thousand Oaks City Council,CA,LOCAL,US,5,4 years,https://www.toaks.org/departments/city-council,2022-11-08 00:00:00+00,3 seats.,https://www.toaks.org/departments/city-clerk/elections,f,f
6951,6942,Treasurer of the State of Alabama,AL,STATE,US,1,4 years,https://treasury.alabama.gov/about-john-mcmillan/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Alabama_Treasurer_election,_2022",f,f
7002,6999,Treasurer of the State of Connecticut,CT,STATE,US,1,4 years,https://portal.ct.gov/OTT,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Connecticut_Treasurer_election,_2022",f,f
6183,700,United States House of Representatives,,NATIONAL,US,441,2 years,https://www.house.gov/,2022-11-08 00:00:00+00,,,f,f
2675,398,United States Senate,,NATIONAL,US,100,6 years,http://www.senate.gov/,2022-11-08 00:00:00+00,,,f,f
6235,952,Utah House of Representatives,UT,STATE,US,75,2 years,https://house.utah.gov/,2022-11-08 00:00:00+00,,,f,f
6781,225,Utah State Senate,UT,STATE,US,29,4 years,https://senate.utah.gov/,2022-11-08 00:00:00+00,"Districts 2, 3, 4, 5, 9, 11, 12, 15, 17, 18, 21, 22, 26, 28\n",,f,f
8308,5763,Vacaville City Council,CA,LOCAL,US,7,4 years,https://www.ci.vacaville.ca.us/government/city-council,2022-11-08 00:00:00+00,"Districts 2, 4, 6",https://www.ci.vacaville.ca.us/government/city-clerk,f,f
8458,3171,Vallejo City Council,CA,LOCAL,US,7,4 years,https://www.ci.vallejo.ca.us/city_hall/city_government/mayor___city_council,2022-11-08 00:00:00+00,"District 2, 4, 5",,f,f
6587,3283,Ventura City Council,CA,LOCAL,US,7,4 years,https://www.cityofventura.ca.gov/712/City-Council,2022-11-08 00:00:00+00,"1, 4, 5, 6",,f,f
4429,9,Vermont Governor & Lieutenant Governor,VT,STATE,US,1,2 years,http://governor.vermont.gov/,2022-11-08 00:00:00+00,,,f,f
6299,39,Vermont House of Representatives,VT,STATE,US,150,2 years,https://legislature.vermont.gov/,2022-11-08 00:00:00+00,,,f,f
8078,7450,Vermont Secretary of State,VT,STATE,US,1,2 years,https://sos.vermont.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Vermont_Secretary_of_State_election,_2022",f,f
6393,926,Vermont Senate,VT,STATE,US,30,2 years,https://legislature.vermont.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Vermont_State_Senate_elections,_2022",f,f
8079,7452,Vermont State Auditor,VT,STATE,US,1,2 years,https://auditor.vermont.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Vermont_Auditor_election,_2022",f,f
8080,7451,Vermont Treasurer,VT,STATE,US,1,2 years,https://www.vermonttreasurer.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Vermont_Treasurer_election,_2022",f,f
6179,3170,Victorville City Council,CA,LOCAL,US,5,4 years,https://www.victorvilleca.gov/government/city-departments/city-clerk/city-council,2022-11-08 00:00:00+00,,,f,f
8903,887,Virginia Beach City Council,VA,LOCAL,US,11,4 years,http://www.vbgov.com/government/departments/city-clerk/city-council/Pages/default.aspx,2022-11-08 00:00:00+00,A federal court declared Virginia Beach's previous system of 7 geographic districts and 3 at-large districts to be unconstitutional and in violation of the 1965 Civil Rights Act. Under the new system there will be 10 geographic based districts.,,f,f
6391,3241,Visalia City Council,CA,LOCAL,US,5,4 years,https://www.visalia.city/government/city_council/default.asp,2022-11-08 00:00:00+00,"Districts 3,4,5",,f,f
5524,3201,Vista City Council,CA,LOCAL,US,5,4 years,https://www.cityofvista.com/city-hall/city-council,2022-11-08 00:00:00+00,"Mayor, District 1 & 4",,f,f
8535,2883,Wake County Board of Commissioners,NC,LOCAL,US,7,2 years,https://www.wakegov.com/departments-government/board-commissioners,2022-11-08 00:00:00+00,All seats,,f,f
9017,364,Washington DC City Council,DC,LOCAL,US,13,4 years,https://dccouncil.gov/councilmembers/,2022-11-08 00:00:00+00,"Mayor, At Large, and districts 1, 3, 5, and 6",,f,f
6272,62,Washington House,WA,STATE,US,98,2 years,https://leg.wa.gov/House/Pages/default.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Washington_House_of_Representatives_elections,_2020",f,f
5331,747,Washington Mayor,DC,LOCAL,US,1,4 years,https://mayor.dc.gov/,2022-11-08 00:00:00+00,"Mayor, At Large, and districts 1, 3, 5, and 6",,f,f
8610,762,Washington State Senate,WA,STATE,US,49,4 years,https://leg.wa.gov/Senate/Pages/default.aspx,2022-11-08 00:00:00+00,"Districts: 6, 7, 8, 13, 15, 21, 26, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48",,f,f
6751,3288,West Covina City Council,CA,LOCAL,US,5,4 years,https://www.westcovina.org/departments/mayor-city-council,2022-11-08 00:00:00+00,3 seats,,f,f
6786,289,West Virginia House of Delegates,WV,STATE,US,100,2 years,https://www.wvlegislature.gov/index.cfm,2022-11-08 00:00:00+00,,,f,f
6265,391,West Virginia State Senate,WV,STATE,US,34,4 years,https://www.wvlegislature.gov/,2022-11-08 00:00:00+00,,,f,f
5916,3308,Wichita Falls City Council,TX,LOCAL,US,7,2 years,https://www.wichitafallstx.gov/29/Mayor-and-City-Council,2022-11-08 00:00:00+00,"At-Large, 1, 2",,f,f
6216,115,Wisconsin Assembly,WI,STATE,US,99,2 years,https://legis.wisconsin.gov/assembly/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wisconsin_State_Assembly_elections,_2022",f,f
8383,382,Wisconsin Governor & Lieutenant Governor,WI,STATE,US,1,4 years,https://evers.wi.gov/Pages/Home.aspx,2022-11-08 00:00:00+00,,,f,f
8116,7497,Wisconsin Secretary of State,WI,STATE,US,1,4 years,https://sos.wi.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wisconsin_Secretary_of_State_election,_2022",f,f
6232,487,Wisconsin State Senate,WI,STATE,US,33,4 years,https://legis.wisconsin.gov/senate/,2022-11-08 00:00:00+00,Even numbered district officials will serve out the rest of their term in new districts in 2022.,,f,f
8119,7499,Wisconsin Treasurer,WI,STATE,US,1,4 years,https://statetreasurer.wi.gov/Pages/Home.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wisconsin_Treasurer_election,_2022",f,f
6475,131,Wyoming Governor & Lieutenant Governor,WY,STATE,US,1,4 years,http://governor.wy.gov/Pages/default.aspx,2022-11-08 00:00:00+00,,https://soswy.state.wy.us/elections/,f,f
6314,784,Wyoming House of Representatives,WY,STATE,US,60,2 years,https://www.wyoleg.gov/,2022-11-08 00:00:00+00,,,f,f
8125,7510,Wyoming Secretary of State,WY,STATE,US,1,4 years,https://sos.wyo.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wyoming_Secretary_of_State_election,_2022",f,f
8126,7512,Wyoming State Auditor,WY,STATE,US,1,4 years,https://sao.wyo.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wyoming_Auditor_election,_2022",f,f
6789,80,Wyoming State Senate,WY,STATE,US,30,4 years,https://wyoleg.gov/,2022-11-08 00:00:00+00,Odd seats,,f,f
8127,7513,Wyoming Superintendent of Public Instruction,WY,STATE,US,1,4 years,https://edu.wyoming.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wyoming_Superintendent_of_Public_Instruction_election,_2022",f,f
8128,7511,Wyoming Treasurer,WY,STATE,US,1,4 years,https://statetreasurer.wyo.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Wyoming_Treasurer_election,_2022",f,f
8252,1447,Governor of Guam & Lieutenant Governor of Guam,GU,STATE,US,1,4 years,http://governor.guam.gov/,2022-11-08 00:00:00+00,,,,
8481,315,Ottawa City Council & Mayor,ON,LOCAL,CA,23,4 years,https://ottawa.ca/en/city-hall/mayor-and-city-councillors,2022-11-14 00:00:00+00,All,,f,f
8847,822,Victorian Legislative Assembly,VIC,STATE,AS,88,4 years,https://www.parliament.vic.gov.au/,2022-11-26 00:00:00+00,All,,f,f
8846,527,Victorian Legislative Council,VIC,STATE,AS,40,4 years,https://www.parliament.vic.gov.au/,2022-11-26 00:00:00+00,All,,f,f
